Year,Segment,Domain,Element,Basis,Mass_g_per_vehicle
2022,CD,Motors,Ag_ppm,scaled,0.33111384154343787
2022,CD,Motors,Al,scaled,24.425759878785296
2022,CD,Motors,As_ppm,scaled,0.006622300466635414
2022,CD,Motors,B,scaled,26.649923638491874
2022,CD,Motors,Bi_ppm,scaled,0.004634062991519761
2022,CD,Motors,C,scaled,5.817150411871451
2022,CD,Motors,Cd_ppm,scaled,0.0013270885686491806
2022,CD,Motors,Co,scaled,108.25087592315695
2022,CD,Motors,Cu,scaled,3974.1685062964366
2022,CD,Motors,Dy,scaled,99.43491029540526
2022,CD,Motors,Fe,scaled,16863.177088206623
2022,CD,Motors,Fe_ppm,scaled,0.013252884697046628
2022,CD,Motors,Ga,scaled,1.2112225964382708
2022,CD,Motors,Mn,scaled,38.690150541462884
2022,CD,Motors,Mn_ppm,scaled,0.000662578252190293
2022,CD,Motors,Nb,scaled,6.058020972481012
2022,CD,Motors,Nd,scaled,738.926075320462
2022,CD,Motors,Ni_ppm,scaled,0.01324858315528019
2022,CD,Motors,O_ppm,scaled,0.2748798779277153
2022,CD,Motors,P,scaled,4.613804329190156
2022,CD,Motors,P_ppm,scaled,0.003970686418925356
2022,CD,Motors,Pb_ppm,scaled,0.03975272157242309
2022,CD,Motors,Pr,scaled,12.121305682950437
2022,CD,Motors,S,scaled,2.666077548270855
2022,CD,Motors,S_ppm,scaled,0.019879930612426183
2022,CD,Motors,Sb_ppm,scaled,0.005297095145626216
2022,CD,Motors,Se_ppm,scaled,0.003970078822013907
2022,CD,Motors,Si,scaled,201.19963020241553
2022,CD,Motors,Sn_ppm,scaled,0.0026504516986473256
2022,CD,Motors,Tb,scaled,5.66495018407131
2022,CD,Motors,Te_ppm,scaled,0.0026489966185564923
2022,CD,Motors,TotalMass,scaled,21988.144092483035
2022,CD,Motors,Zn_ppm,scaled,0.0013234598585199497
2022,CD,PCB,Ag,modelled,4.67583148858444
2022,CD,PCB,Al,modelled,95.72881655871984
2022,CD,PCB,Au,modelled,1.0976526291983382
2022,CD,PCB,Cu,modelled,357.78550794001006
2022,CD,PCB,Fe,modelled,56.833389620149525
2022,CD,PCB,Ni,modelled,16.209311168965083
2022,CD,PCB,Pb,modelled,12.015044374403072
2022,CD,PCB,Pd,modelled,0.580988435317497
2022,CD,PCB,Sn,modelled,67.94365545789395
2022,CD,PCB,Zn,modelled,4.150011606279405
2022,CD,Sensors,Ag,static-2025,1.0040422937850013
2022,CD,Sensors,Al,static-2025,25.381163837861383
2022,CD,Sensors,As,static-2025,0.026235906125075287
2022,CD,Sensors,Au,static-2025,0.03360938020700168
2022,CD,Sensors,B,static-2025,0.10164592204704456
2022,CD,Sensors,Ba,static-2025,0.8387827210563901
2022,CD,Sensors,Co,static-2025,1.178163319714313
2022,CD,Sensors,Cr,static-2025,1.2955173016213009
2022,CD,Sensors,Cu,static-2025,98.95624584256456
2022,CD,Sensors,Dy,static-2025,0.07083661258543408
2022,CD,Sensors,Fe,static-2025,132.23534742709208
2022,CD,Sensors,Ga,static-2025,0.02625577518133533
2022,CD,Sensors,Ge,static-2025,0.0026980347746987984
2022,CD,Sensors,In,static-2025,0.13058781019089258
2022,CD,Sensors,Li,static-2025,0.005605205300557956
2022,CD,Sensors,Mn,static-2025,7.677327848828841
2022,CD,Sensors,Nd,static-2025,1.4848633834900868
2022,CD,Sensors,Ni,static-2025,7.979807828474516
2022,CD,Sensors,Pb,static-2025,5.101529133898619
2022,CD,Sensors,Pt,static-2025,0.004062999866960568
2022,CD,Sensors,Si,static-2025,7.165474084828744
2022,CD,Sensors,Sn,static-2025,1.252070944913973
2022,CD,Sensors,Ta,static-2025,0.059477643991652764
2022,CD,Sensors,Ti,static-2025,0.5473329813441806
2022,CD,Sensors,W,static-2025,0.012087559491846431
2022,CD,Sensors,Zn,static-2025,2.768695304709588
2022,CD,Sensors,Zr,static-2025,0.7652399562259045
2022,CD,Wiring,Cu,modelled,60292.15563780116
2022,EF,Motors,Ag_ppm,scaled,0.7290227686487016
2022,EF,Motors,Al,scaled,58.0360147798573
2022,EF,Motors,As_ppm,scaled,0.014575989953499893
2022,EF,Motors,B,scaled,58.462230615635335
2022,EF,Motors,Bi_ppm,scaled,0.01021297850732492
2022,EF,Motors,C,scaled,11.52782647409023
2022,EF,Motors,Cd_ppm,scaled,0.0029149768300846418
2022,EF,Motors,Co,scaled,415.0955423580831
2022,EF,Motors,Cu,scaled,8755.364325839691
2022,EF,Motors,Dy,scaled,370.4846231941259
2022,EF,Motors,Fe,scaled,35138.053508922836
2022,EF,Motors,Fe_ppm,scaled,0.02915448921571206
2022,EF,Motors,Ga,scaled,2.657426258301219
2022,EF,Motors,Mn,scaled,80.9284176300748
2022,EF,Motors,Mn_ppm,scaled,0.0014577776833315601
2022,EF,Motors,Nb,scaled,13.283470159141007
2022,EF,Motors,Nd,scaled,1621.03459780205
2022,EF,Motors,Ni_ppm,scaled,0.029201989158322807
2022,EF,Motors,O_ppm,scaled,0.6056988200132857
2022,EF,Motors,P,scaled,10.758609893854603
2022,EF,Motors,P_ppm,scaled,0.0087525831476073
2022,EF,Motors,Pb_ppm,scaled,0.08766296951621312
2022,EF,Motors,Pr,scaled,26.568454370180156
2022,EF,Motors,S,scaled,5.662582330923812
2022,EF,Motors,S_ppm,scaled,0.043786830345045775
2022,EF,Motors,Sb_ppm,scaled,0.011657217871551256
2022,EF,Motors,Se_ppm,scaled,0.008750776088806426
2022,EF,Motors,Si,scaled,467.9330682113429
2022,EF,Motors,Sn_ppm,scaled,0.005828952540452005
2022,EF,Motors,Tb,scaled,20.9044693888661
2022,EF,Motors,Te_ppm,scaled,0.005841076278694636
2022,EF,Motors,TotalMass,scaled,46496.15993262762
2022,EF,Motors,Zn_ppm,scaled,0.002917512323285942
2022,EF,PCB,Ag,modelled,5.273948885028773
2022,EF,PCB,Al,modelled,110.74995347624598
2022,EF,PCB,Au,modelled,1.301929935967165
2022,EF,PCB,Cu,modelled,411.4807465790212
2022,EF,PCB,Fe,modelled,67.67055460966684
2022,EF,PCB,Ni,modelled,19.789644187864948
2022,EF,PCB,Pb,modelled,13.652296706697486
2022,EF,PCB,Pd,modelled,0.6980661453766438
2022,EF,PCB,Sn,modelled,80.93476120249638
2022,EF,PCB,Zn,modelled,4.856765462921376
2022,EF,Sensors,Ag,static-2025,1.369249576879546
2022,EF,Sensors,Al,static-2025,36.731700911020866
2022,EF,Sensors,As,static-2025,0.05561113929625286
2022,EF,Sensors,Au,static-2025,0.04665892216070073
2022,EF,Sensors,B,static-2025,0.17447940428973757
2022,EF,Sensors,Ba,static-2025,1.0964663126283016
2022,EF,Sensors,Co,static-2025,1.4022044867454229
2022,EF,Sensors,Cr,static-2025,1.915665449291962
2022,EF,Sensors,Cu,static-2025,118.03127420741843
2022,EF,Sensors,Dy,static-2025,0.11821409744431796
2022,EF,Sensors,Fe,static-2025,163.43714278526167
2022,EF,Sensors,Ga,static-2025,0.05562085055109532
2022,EF,Sensors,Ge,static-2025,0.004528987007663839
2022,EF,Sensors,In,static-2025,0.17015247696047545
2022,EF,Sensors,Li,static-2025,0.005599810035484773
2022,EF,Sensors,Mn,static-2025,9.309674165908516
2022,EF,Sensors,Nd,static-2025,2.6506784355151085
2022,EF,Sensors,Ni,static-2025,9.623795259359136
2022,EF,Sensors,Pb,static-2025,5.6643796772145105
2022,EF,Sensors,Pt,static-2025,0.005766053334719774
2022,EF,Sensors,Si,static-2025,10.145498927559395
2022,EF,Sensors,Sn,static-2025,1.6474297081739453
2022,EF,Sensors,Ta,static-2025,0.06570280287807932
2022,EF,Sensors,Ti,static-2025,0.6055172644148101
2022,EF,Sensors,W,static-2025,0.017740480479114293
2022,EF,Sensors,Zn,static-2025,3.243831445052524
2022,EF,Sensors,Zr,static-2025,0.8505679861196306
2022,EF,Wiring,Cu,modelled,81652.50935795748
2023,AB,Motors,Ag_ppm,scaled,0.16349855313362838
2023,AB,Motors,Al,scaled,11.324876608383372
2023,AB,Motors,As_ppm,scaled,0.0032715020093596627
2023,AB,Motors,B,scaled,13.091746911349663
2023,AB,Motors,Bi_ppm,scaled,0.002290365954980777
2023,AB,Motors,C,scaled,3.2223582470452055
2023,AB,Motors,Cd_ppm,scaled,0.0006549845380474821
2023,AB,Motors,Co,scaled,12.929404013654425
2023,AB,Motors,Cu,scaled,1962.0991727008832
2023,AB,Motors,Dy,scaled,11.853355962196597
2023,AB,Motors,Fe,scaled,8869.488697244522
2023,AB,Motors,Fe_ppm,scaled,0.006528777163335647
2023,AB,Motors,Ga,scaled,0.5952881771764672
2023,AB,Motors,Mn,scaled,20.523260303743864
2023,AB,Motors,Mn_ppm,scaled,0.0003271949687590447
2023,AB,Motors,Nb,scaled,2.9755505959999446
2023,AB,Motors,Nd,scaled,362.992807361843
2023,AB,Motors,Ni_ppm,scaled,0.0065459903776961415
2023,AB,Motors,O_ppm,scaled,0.1356073598241573
2023,AB,Motors,P,scaled,2.2378674104702507
2023,AB,Motors,P_ppm,scaled,0.0019608719062617222
2023,AB,Motors,Pb_ppm,scaled,0.01959259906540293
2023,AB,Motors,Pr,scaled,5.948163207038669
2023,AB,Motors,S,scaled,1.4010757228698947
2023,AB,Motors,S_ppm,scaled,0.009815909180361354
2023,AB,Motors,Sb_ppm,scaled,0.0026150518179756414
2023,AB,Motors,Se_ppm,scaled,0.001959648986673306
2023,AB,Motors,Si,scaled,94.79952593686824
2023,AB,Motors,Sn_ppm,scaled,0.0013077680729432306
2023,AB,Motors,Tb,scaled,0.538913406235916
2023,AB,Motors,Te_ppm,scaled,0.001308668229897187
2023,AB,Motors,TotalMass,scaled,11378.812959136128
2023,AB,Motors,Zn_ppm,scaled,0.0006536299453567725
2023,AB,PCB,Ag,modelled,3.732871306454419
2023,AB,PCB,Al,modelled,74.5452233966983
2023,AB,PCB,Au,modelled,0.797581397703705
2023,AB,PCB,Cu,modelled,284.99365895686765
2023,AB,PCB,Fe,modelled,43.329546513907275
2023,AB,PCB,Ni,modelled,11.872515016604174
2023,AB,PCB,Pb,modelled,9.756603206315033
2023,AB,PCB,Pd,modelled,0.4160423459842062
2023,AB,PCB,Sn,modelled,50.25369089046324
2023,AB,PCB,Zn,modelled,3.254179183057348
2023,AB,Sensors,Ag,static-2025,0.6077818336270258
2023,AB,Sensors,Al,static-2025,10.173703779353087
2023,AB,Sensors,As,static-2025,0.02067735973759192
2023,AB,Sensors,Au,static-2025,0.024082010675859362
2023,AB,Sensors,B,static-2025,0.05084856572201221
2023,AB,Sensors,Ba,static-2025,0.4380401690028811
2023,AB,Sensors,Co,static-2025,0.9715128524708169
2023,AB,Sensors,Cr,static-2025,1.0707382127122949
2023,AB,Sensors,Cu,static-2025,69.394766208022
2023,AB,Sensors,Dy,static-2025,0.026571542728908305
2023,AB,Sensors,Fe,static-2025,91.17709780509851
2023,AB,Sensors,Ga,static-2025,0.020682616109586768
2023,AB,Sensors,Ge,static-2025,0.001501528016123206
2023,AB,Sensors,In,static-2025,0.051132857527050886
2023,AB,Sensors,Li,static-2025,0.0014008442446865545
2023,AB,Sensors,Mn,static-2025,5.275394133407557
2023,AB,Sensors,Nd,static-2025,0.6188924952737236
2023,AB,Sensors,Ni,static-2025,6.4484590776233865
2023,AB,Sensors,Pb,static-2025,1.6969392008835948
2023,AB,Sensors,Pt,static-2025,0.0017482981656576717
2023,AB,Sensors,Si,static-2025,4.699240316672317
2023,AB,Sensors,Sn,static-2025,0.8108822130844012
2023,AB,Sensors,Ta,static-2025,0.04184983640411805
2023,AB,Sensors,Ti,static-2025,0.18020926898566872
2023,AB,Sensors,W,static-2025,0.006421485657835426
2023,AB,Sensors,Zn,static-2025,1.8653604037552363
2023,AB,Sensors,Zr,static-2025,0.25478122802657177
2023,AB,Wiring,Cu,modelled,35575.508251463056
2023,CD,Motors,Ag_ppm,scaled,0.3349157117404523
2023,CD,Motors,Al,scaled,24.706218007897977
2023,CD,Motors,As_ppm,scaled,0.006698338141963079
2023,CD,Motors,B,scaled,26.95591975741462
2023,CD,Motors,Bi_ppm,scaled,0.004687271597648766
2023,CD,Motors,C,scaled,5.883943303039497
2023,CD,Motors,Cd_ppm,scaled,0.001342326284035609
2023,CD,Motors,Co,scaled,109.49381936839184
2023,CD,Motors,Cu,scaled,4019.800161957741
2023,CD,Motors,Dy,scaled,100.57662826235202
2023,CD,Motors,Fe,scaled,17056.801160518982
2023,CD,Motors,Fe_ppm,scaled,0.013405055162404719
2023,CD,Motors,Ga,scaled,1.225129931359348
2023,CD,Motors,Mn,scaled,39.134393311792046
2023,CD,Motors,Mn_ppm,scaled,0.0006701860178410736
2023,CD,Motors,Nb,scaled,6.127579554752307
2023,CD,Motors,Nd,scaled,747.410471534352
2023,CD,Motors,Ni_ppm,scaled,0.013400704230062016
2023,CD,Motors,O_ppm,scaled,0.2780360661763882
2023,CD,Motors,P,scaled,4.666780324069256
2023,CD,Motors,P_ppm,scaled,0.0040162780930379045
2023,CD,Motors,Pb_ppm,scaled,0.040209164850939984
2023,CD,Motors,Pr,scaled,12.260483286067537
2023,CD,Motors,S,scaled,2.696689620319708
2023,CD,Motors,S_ppm,scaled,0.020108193240656366
2023,CD,Motors,Sb_ppm,scaled,0.005357916729136684
2023,CD,Motors,Se_ppm,scaled,0.004015663519660056
2023,CD,Motors,Si,scaled,203.50981715851273
2023,CD,Motors,Sn_ppm,scaled,0.0026808843536965457
2023,CD,Motors,Tb,scaled,5.7299955025394205
2023,CD,Motors,Te_ppm,scaled,0.0026794125662835244
2023,CD,Motors,TotalMass,scaled,22240.613362034557
2023,CD,Motors,Zn_ppm,scaled,0.0013386559088257835
2023,CD,PCB,Ag,modelled,4.6764983699982565
2023,CD,PCB,Al,modelled,95.74404784693782
2023,CD,PCB,Au,modelled,1.0978933463367182
2023,CD,PCB,Cu,modelled,357.8283370241029
2023,CD,PCB,Fe,modelled,56.846564329300065
2023,CD,PCB,Ni,modelled,16.214082293453064
2023,CD,PCB,Pb,modelled,12.017235341553446
2023,CD,PCB,Pd,modelled,0.5811355920196698
2023,CD,PCB,Sn,modelled,67.95445586788638
2023,CD,PCB,Zn,modelled,4.151042270351086
2023,CD,Sensors,Ag,static-2025,1.0040422937850013
2023,CD,Sensors,Al,static-2025,25.381163837861383
2023,CD,Sensors,As,static-2025,0.026235906125075287
2023,CD,Sensors,Au,static-2025,0.03360938020700168
2023,CD,Sensors,B,static-2025,0.10164592204704456
2023,CD,Sensors,Ba,static-2025,0.8387827210563901
2023,CD,Sensors,Co,static-2025,1.178163319714313
2023,CD,Sensors,Cr,static-2025,1.2955173016213009
2023,CD,Sensors,Cu,static-2025,98.95624584256456
2023,CD,Sensors,Dy,static-2025,0.07083661258543408
2023,CD,Sensors,Fe,static-2025,132.23534742709208
2023,CD,Sensors,Ga,static-2025,0.02625577518133533
2023,CD,Sensors,Ge,static-2025,0.0026980347746987984
2023,CD,Sensors,In,static-2025,0.13058781019089258
2023,CD,Sensors,Li,static-2025,0.005605205300557956
2023,CD,Sensors,Mn,static-2025,7.677327848828841
2023,CD,Sensors,Nd,static-2025,1.4848633834900868
2023,CD,Sensors,Ni,static-2025,7.979807828474516
2023,CD,Sensors,Pb,static-2025,5.101529133898619
2023,CD,Sensors,Pt,static-2025,0.004062999866960568
2023,CD,Sensors,Si,static-2025,7.165474084828744
2023,CD,Sensors,Sn,static-2025,1.252070944913973
2023,CD,Sensors,Ta,static-2025,0.059477643991652764
2023,CD,Sensors,Ti,static-2025,0.5473329813441806
2023,CD,Sensors,W,static-2025,0.012087559491846431
2023,CD,Sensors,Zn,static-2025,2.768695304709588
2023,CD,Sensors,Zr,static-2025,0.7652399562259045
2023,CD,Wiring,Cu,modelled,59019.897949119455
2023,EF,Motors,Ag_ppm,scaled,0.7350209636346394
2023,EF,Motors,Al,scaled,58.51351884122098
2023,EF,Motors,As_ppm,scaled,0.01469591711299893
2023,EF,Motors,B,scaled,58.94324146142199
2023,EF,Motors,Bi_ppm,scaled,0.010297008031653322
2023,EF,Motors,C,scaled,11.6226741989203
2023,EF,Motors,Cd_ppm,scaled,0.0029389604423369006
2023,EF,Motors,Co,scaled,418.5108321239603
2023,EF,Motors,Cu,scaled,8827.401009270927
2023,EF,Motors,Dy,scaled,373.5328668221392
2023,EF,Motors,Fe,scaled,35427.15956354374
2023,EF,Motors,Fe_ppm,scaled,0.02939436418059883
2023,EF,Motors,Ga,scaled,2.6792908166435976
2023,EF,Motors,Mn,scaled,81.5942739650537
2023,EF,Motors,Mn_ppm,scaled,0.0014697718694760876
2023,EF,Motors,Nb,scaled,13.392762828082063
2023,EF,Motors,Nd,scaled,1634.3720160758178
2023,EF,Motors,Ni_ppm,scaled,0.02944225493942253
2023,EF,Motors,O_ppm,scaled,0.6106823401191479
2023,EF,Motors,P,scaled,10.847128720283845
2023,EF,Motors,P_ppm,scaled,0.00882459694828364
2023,EF,Motors,Pb_ppm,scaled,0.08838423585632924
2023,EF,Motors,Pr,scaled,26.787052165256874
2023,EF,Motors,S,scaled,5.709172471047645
2023,EF,Motors,S_ppm,scaled,0.044147096111110375
2023,EF,Motors,Sb_ppm,scaled,0.011753130192529555
2023,EF,Motors,Se_ppm,scaled,0.008822775021509495
2023,EF,Motors,Si,scaled,471.78309032889945
2023,EF,Motors,Sn_ppm,scaled,0.005876911528024115
2023,EF,Motors,Tb,scaled,21.07646550320476
2023,EF,Motors,Te_ppm,scaled,0.005889135016986566
2023,EF,Motors,TotalMass,scaled,46878.717303078745
2023,EF,Motors,Zn_ppm,scaled,0.0029415167968655296
2023,EF,PCB,Ag,modelled,5.273085615189254
2023,EF,PCB,Al,modelled,110.72358538825948
2023,EF,PCB,Au,modelled,1.3015783615300505
2023,EF,PCB,Cu,modelled,411.3248553009996
2023,EF,PCB,Fe,modelled,67.64301509955176
2023,EF,PCB,Ni,modelled,19.78116093545974
2023,EF,PCB,Pb,modelled,13.64937461457998
2023,EF,PCB,Pd,modelled,0.6978408794805211
2023,EF,PCB,Sn,modelled,80.89592778321544
2023,EF,PCB,Zn,modelled,4.855436973979649
2023,EF,Sensors,Ag,static-2025,1.369249576879546
2023,EF,Sensors,Al,static-2025,36.731700911020866
2023,EF,Sensors,As,static-2025,0.05561113929625286
2023,EF,Sensors,Au,static-2025,0.04665892216070073
2023,EF,Sensors,B,static-2025,0.17447940428973757
2023,EF,Sensors,Ba,static-2025,1.0964663126283016
2023,EF,Sensors,Co,static-2025,1.4022044867454229
2023,EF,Sensors,Cr,static-2025,1.915665449291962
2023,EF,Sensors,Cu,static-2025,118.03127420741843
2023,EF,Sensors,Dy,static-2025,0.11821409744431796
2023,EF,Sensors,Fe,static-2025,163.43714278526167
2023,EF,Sensors,Ga,static-2025,0.05562085055109532
2023,EF,Sensors,Ge,static-2025,0.004528987007663839
2023,EF,Sensors,In,static-2025,0.17015247696047545
2023,EF,Sensors,Li,static-2025,0.005599810035484773
2023,EF,Sensors,Mn,static-2025,9.309674165908516
2023,EF,Sensors,Nd,static-2025,2.6506784355151085
2023,EF,Sensors,Ni,static-2025,9.623795259359136
2023,EF,Sensors,Pb,static-2025,5.6643796772145105
2023,EF,Sensors,Pt,static-2025,0.005766053334719774
2023,EF,Sensors,Si,static-2025,10.145498927559395
2023,EF,Sensors,Sn,static-2025,1.6474297081739453
2023,EF,Sensors,Ta,static-2025,0.06570280287807932
2023,EF,Sensors,Ti,static-2025,0.6055172644148101
2023,EF,Sensors,W,static-2025,0.017740480479114293
2023,EF,Sensors,Zn,static-2025,3.243831445052524
2023,EF,Sensors,Zr,static-2025,0.8505679861196306
2023,EF,Wiring,Cu,modelled,79782.95772784448
2024,AB,Motors,Ag_ppm,scaled,0.16582848885365137
2024,AB,Motors,Al,scaled,11.486261733994603
2024,AB,Motors,As_ppm,scaled,0.003318122540512035
2024,AB,Motors,B,scaled,13.27831081776738
2024,AB,Motors,Bi_ppm,scaled,0.0023230048092590335
2024,AB,Motors,C,scaled,3.268278455136375
2024,AB,Motors,Cd_ppm,scaled,0.0006643183935588046
2024,AB,Motors,Co,scaled,13.113654453017036
2024,AB,Motors,Cu,scaled,1990.0600620242706
2024,AB,Motors,Dy,scaled,12.022272181509544
2024,AB,Motors,Fe,scaled,8995.883323606507
2024,AB,Motors,Fe_ppm,scaled,0.006621815485873544
2024,AB,Motors,Ga,scaled,0.60377132984741
2024,AB,Motors,Mn,scaled,20.815726973060144
2024,AB,Motors,Mn_ppm,scaled,0.00033185765983803205
2024,AB,Motors,Nb,scaled,3.0179536722809304
2024,AB,Motors,Nd,scaled,368.1656354497622
2024,AB,Motors,Ni_ppm,scaled,0.00663927399710197
2024,AB,Motors,O_ppm,scaled,0.1375398321641057
2024,AB,Motors,P,scaled,2.2697581343720614
2024,AB,Motors,P_ppm,scaled,0.0019888153064278064
2024,AB,Motors,Pb_ppm,scaled,0.01987180334908403
2024,AB,Motors,Pr,scaled,6.032927491853343
2024,AB,Motors,S,scaled,1.4210417489331564
2024,AB,Motors,S_ppm,scaled,0.00995579076943654
2024,AB,Motors,Sb_ppm,scaled,0.0026523176073275064
2024,AB,Motors,Se_ppm,scaled,0.001987574959626873
2024,AB,Motors,Si,scaled,96.15046634268964
2024,AB,Motors,Sn_ppm,scaled,0.0013264044185760005
2024,AB,Motors,Tb,scaled,0.5465931903754251
2024,AB,Motors,Te_ppm,scaled,0.0013273174032143642
2024,AB,Motors,TotalMass,scaled,11540.966704578042
2024,AB,Motors,Zn_ppm,scaled,0.0006629444972483647
2024,AB,PCB,Ag,modelled,3.73344939185141
2024,AB,PCB,Al,modelled,74.55946597218856
2024,AB,PCB,Au,modelled,0.7977965207766303
2024,AB,PCB,Cu,modelled,285.0464341952381
2024,AB,PCB,Fe,modelled,43.34259169743499
2024,AB,PCB,Ni,modelled,11.877017698847398
2024,AB,PCB,Pb,modelled,9.758518190017856
2024,AB,PCB,Pd,modelled,0.416175320194741
2024,AB,PCB,Sn,modelled,50.2669309471498
2024,AB,PCB,Zn,modelled,3.255073941545779
2024,AB,Sensors,Ag,static-2025,0.6077818336270258
2024,AB,Sensors,Al,static-2025,10.173703779353087
2024,AB,Sensors,As,static-2025,0.02067735973759192
2024,AB,Sensors,Au,static-2025,0.024082010675859362
2024,AB,Sensors,B,static-2025,0.05084856572201221
2024,AB,Sensors,Ba,static-2025,0.4380401690028811
2024,AB,Sensors,Co,static-2025,0.9715128524708169
2024,AB,Sensors,Cr,static-2025,1.0707382127122949
2024,AB,Sensors,Cu,static-2025,69.394766208022
2024,AB,Sensors,Dy,static-2025,0.026571542728908305
2024,AB,Sensors,Fe,static-2025,91.17709780509851
2024,AB,Sensors,Ga,static-2025,0.020682616109586768
2024,AB,Sensors,Ge,static-2025,0.001501528016123206
2024,AB,Sensors,In,static-2025,0.051132857527050886
2024,AB,Sensors,Li,static-2025,0.0014008442446865545
2024,AB,Sensors,Mn,static-2025,5.275394133407557
2024,AB,Sensors,Nd,static-2025,0.6188924952737236
2024,AB,Sensors,Ni,static-2025,6.4484590776233865
2024,AB,Sensors,Pb,static-2025,1.6969392008835948
2024,AB,Sensors,Pt,static-2025,0.0017482981656576717
2024,AB,Sensors,Si,static-2025,4.699240316672317
2024,AB,Sensors,Sn,static-2025,0.8108822130844012
2024,AB,Sensors,Ta,static-2025,0.04184983640411805
2024,AB,Sensors,Ti,static-2025,0.18020926898566872
2024,AB,Sensors,W,static-2025,0.006421485657835426
2024,AB,Sensors,Zn,static-2025,1.8653604037552363
2024,AB,Sensors,Zr,static-2025,0.25478122802657177
2024,AB,Wiring,Cu,modelled,34775.4440381266
2024,CD,Motors,Ag_ppm,scaled,0.3385968786828048
2024,CD,Motors,Al,scaled,24.97777204317629
2024,CD,Motors,As_ppm,scaled,0.0067719617435813935
2024,CD,Motors,B,scaled,27.252200992463393
2024,CD,Motors,Bi_ppm,scaled,0.004738790916242168
2024,CD,Motors,C,scaled,5.948615627503662
2024,CD,Motors,Cd_ppm,scaled,0.0013570802265035938
2024,CD,Motors,Co,scaled,110.69730136138713
2024,CD,Motors,Cu,scaled,4063.9830860557586
2024,CD,Motors,Dy,scaled,101.68209852293975
2024,CD,Motors,Fe,scaled,17244.277980427152
2024,CD,Motors,Fe_ppm,scaled,0.013552394460605507
2024,CD,Motors,Ga,scaled,1.2385957307987654
2024,CD,Motors,Mn,scaled,39.56453208975428
2024,CD,Motors,Mn_ppm,scaled,0.0006775522491871123
2024,CD,Motors,Nb,scaled,6.194929764082199
2024,CD,Motors,Nd,scaled,755.6255018352074
2024,CD,Motors,Ni_ppm,scaled,0.013547995705757777
2024,CD,Motors,O_ppm,scaled,0.28109205053218767
2024,CD,Motors,P,scaled,4.718074416445244
2024,CD,Motors,P_ppm,scaled,0.004060422304936937
2024,CD,Motors,Pb_ppm,scaled,0.040651116790607685
2024,CD,Motors,Pr,scaled,12.395242224474444
2024,CD,Motors,S,scaled,2.7263298083912644
2024,CD,Motors,S_ppm,scaled,0.020329208898128132
2024,CD,Motors,Sb_ppm,scaled,0.005416807325342754
